category,eventActionType,isHome,outcome,keypass,isLongBall,start_x,start_y,end_x,end_y,player_id,player_name,position,event_id,home_team,away_team,match_date
passes,pass,False,False,False,,11.4,55.1,54.3,100.0,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,9.4,60.0,53.1,52.7,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,13.3,43.4,22.2,77.6,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,10.9,58.7,29.5,46.4,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,1.3,40.3,5.8,29.9,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,12.9,56.6,62.0,20.2,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,13.9,52.7,20.5,30.1,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,4.8,53.4,10.8,72.5,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,10.9,53.7,62.4,31.6,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,13.6,55.2,45.6,59.9,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,13.5,50.6,54.9,86.1,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,4.6,46.1,59.0,24.1,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,9.1,48.5,65.3,26.9,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,4.4,49.3,61.1,16.6,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,5.0,40.3,61.1,17.5,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,14.7,50.3,20.8,72.5,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,7.2,44.2,41.8,25.3,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,13.5,41.6,72.9,58.5,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,8.1,55.1,46.4,70.2,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,4.8,41.5,48.5,0.0,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,7.1,54.6,10.1,51.9,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,3.9,53.9,6.8,49.6,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,17.4,44.2,21.3,42.5,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,14.6,62.3,13.6,55.2,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,6.1,50.7,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,26.3,27.8,28.4,26.9,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,2.1,67.4,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,2.8,36.5,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,13.7,55.4,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,28.0,39.5,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,1.2,44.0,0.0,43.4,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,4.5,52.4,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,4.6,46.4,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,28.9,49.7,29.6,18.1,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,8.3,41.6,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,5.5,28.9,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,2.7,53.0,,,797291,Unai Simón,G,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,38.7,2.5,43.2,7.4,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,58.8,5.8,64.2,2.9,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,68.2,12.4,55.6,29.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,55.1,18.6,98.7,9.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,55.7,5.3,86.5,36.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,39.1,13.4,34.8,33.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,24.9,5.5,28.3,7.1,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,21.7,2.9,27.7,5.5,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,45.2,3.2,15.6,6.1,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,57.7,6.7,56.5,23.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,30.7,4.0,42.8,13.8,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,35.9,6.4,33.0,31.7,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,21.1,11.9,21.0,25.6,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,19.1,7.6,38.2,4.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,35.4,11.6,42.9,4.9,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,61.9,23.6,53.0,25.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,42.0,4.3,57.4,3.7,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,55.5,25.3,56.4,16.3,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,28.9,21.1,36.0,10.1,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,35.6,5.6,61.7,23.9,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,28.3,26.2,26.2,39.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,31.3,43.7,23.8,70.5,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,75.5,27.2,79.5,39.5,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,57.6,18.1,39.7,30.5,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,65.6,9.7,74.5,3.8,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,82.7,4.4,74.4,4.6,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,62.4,6.5,24.5,14.6,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,46.7,8.9,59.4,3.7,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,35.5,6.2,44.2,4.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,70.4,31.0,74.0,28.4,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,26.1,4.1,30.7,4.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,64.4,19.7,61.9,23.6,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,22.6,5.5,28.3,26.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,73.6,18.8,75.5,27.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,83.2,33.6,88.8,42.7,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,58.9,7.1,57.6,18.1,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,63.2,19.7,65.6,9.7,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,84.2,10.1,82.7,4.4,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,65.5,6.7,62.4,6.5,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,tackle,False,False,False,,26.8,50.3,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,24.9,5.5,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,22.2,4.4,32.6,9.2,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,25.9,8.2,41.0,0.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,21.1,11.9,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,34.3,12.1,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,interception,False,True,False,,45.0,15.0,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,5.5,17.8,14.0,0.0,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,tackle,False,True,False,,20.6,9.4,,,913654,Pedro Porro,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,28.2,36.8,28.4,60.5,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,41.1,26.6,56.4,5.8,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,54.3,31.6,57.4,45.7,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,44.4,48.7,47.8,69.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,53.2,23.6,69.3,19.6,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,44.9,38.5,54.1,6.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,34.9,34.7,45.5,48.4,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,23.7,14.9,23.9,55.7,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,24.4,29.8,45.1,9.7,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,54.3,2.2,57.7,2.6,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,15.0,6.4,7.1,31.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,20.4,30.7,26.1,4.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,25.2,44.3,32.9,49.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,36.9,25.0,48.0,21.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,39.1,27.7,60.5,22.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,23.8,12.5,29.5,0.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,21.0,25.6,26.4,15.8,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,21.6,30.4,9.3,50.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,34.2,34.0,41.1,5.9,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,21.6,33.2,27.2,47.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,32.7,23.0,34.6,5.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,18.8,29.2,35.4,30.4,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,23.6,53.9,11.4,55.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,37.9,32.5,42.9,71.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,24.5,14.6,13.5,41.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,9.4,28.3,40.9,38.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,20.9,28.6,33.5,6.8,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.1,42.8,35.7,11.5,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.0,24.4,15.0,49.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,36.2,42.5,53.7,28.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,30.5,33.8,58.5,41.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,18.8,27.5,7.5,53.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,31.0,33.7,53.2,23.6,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,26.3,5.9,23.7,14.9,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,20.1,24.7,54.3,2.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,25.0,30.6,20.4,30.7,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,27.1,34.4,36.9,25.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,32.5,27.1,39.1,27.7,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,15.2,23.0,23.8,12.5,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,31.3,38.8,34.2,34.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,13.5,30.5,32.7,23.0,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,16.5,32.2,18.8,29.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,37.3,35.8,52.8,28.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
ball-carries,ball-carry,False,False,False,,5.8,29.9,9.4,28.3,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,tackle,False,True,False,,16.3,13.6,,,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,14.5,23.9,0.0,20.5,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,25.0,30.6,,,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,ball-recovery,False,True,False,,21.5,32.8,,,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,tackle,False,True,False,,38.4,21.4,,,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,34.9,59.9,51.9,65.1,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,block,False,True,False,,12.3,41.5,,,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,8.9,52.4,13.4,72.8,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
defensive,clearance,False,True,False,,12.3,46.4,23.9,61.2,1402913,Pau Cubarsí,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,42.0,72.8,54.2,90.9,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,34.4,71.7,20.4,63.2,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,43.0,71.3,58.8,78.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,20.2,62.4,29.9,82.1,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,30.9,73.4,58.2,75.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,27.5,44.8,35.5,55.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,69.6,84.9,74.5,76.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,41.0,89.4,39.2,74.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,41.4,81.2,46.1,68.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,49.0,71.1,44.4,48.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,58.3,76.4,63.7,92.1,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,59.8,87.5,66.6,92.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,60.7,93.2,69.0,95.9,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,5.0,60.8,51.5,61.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,53.8,66.0,56.4,79.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,5.2,61.1,3.2,52.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,5.3,61.4,3.5,53.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,7.3,71.4,30.6,57.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,39.9,70.2,49.0,86.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,38.6,74.9,38.1,56.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,43.8,73.4,59.3,92.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,62.6,66.8,68.8,83.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,65.4,71.1,65.2,50.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.2,65.6,38.0,69.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,37.3,65.3,46.5,71.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,60.4,75.8,64.1,91.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.5,67.1,24.8,31.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,54.8,77.1,74.9,94.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,8.3,83.0,5.0,65.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,14.6,86.4,14.9,74.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.9,72.0,34.6,65.3,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,41.4,60.6,54.1,88.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,45.2,76.5,56.7,74.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,51.5,78.9,65.2,94.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,56.3,74.4,63.5,59.4,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,28.2,59.1,14.7,51.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,5.3,60.8,3.9,53.9,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,37.6,74.3,33.6,75.9,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,35.4,64.8,2.8,83.3,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,24.5,73.4,35.5,65.1,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,39.0,79.8,46.4,89.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,37.7,77.1,41.0,68.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,40.4,84.5,44.0,88.7,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,38.3,78.6,44.6,57.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,32.5,90.8,37.3,93.6,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,33.0,65.4,38.6,47.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,22.5,81.0,9.4,56.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,42.3,19.0,49.0,5.2,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,34.3,32.3,18.5,47.9,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,False,False,,27.1,83.2,64.8,66.2,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,30.3,70.8,35.0,88.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,19.1,87.8,6.9,67.1,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,46.7,76.8,45.9,66.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,36.0,57.3,31.3,38.8,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,32.4,44.0,40.2,57.5,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,22.9,83.7,25.8,95.3,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,11.7,85.8,5.9,68.1,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
passes,pass,False,True,False,,22.5,86.0,19.4,74.0,149734,Aymeric Laporte,D,12813008,France,Spain,2026-07-14T19:00:00+00:00
